id,value
75934036579,15
75934047692,87
75934047697,38
75934047704,21
75934048705,35
75934048712,66
75934048736,19
32536027193,27
32538422225,20
32539461702,73
32537649862,10
32536048965,63
32539461703,94
32539598732,38
10856585138,91
32536055417,46
21695451453,17
32541273988,95
21697953627,58
43389221922,2
43391010401,97
32541722189,78
32537817116,13
32539758855,80
32539758856,53
32538368920,63
32539461704,65
10860069128,49
32537719896,74
32541722192,85
32536238366,82
32537162393,89
32537537841,97
32537537842,83
32537649865,85
16784285,93
10851034466,24
10862877318,37
21700302387,41
32541029854,41
32541730031,72
43387865522,63
32535963078,11
32536048957,77
32537719895,41
10856805783,78
10848925944,76
10852327066,98
32539758857,100
32536048951,26
32540799032,29
32536048936,14
32541589367,37
32541589365,49
32541138277,50
32539461701,66
32539807816,89
21698609927,15
32536142510,10
32537524426,89
32541902565,97
32538581456,83
17179867,8
32536170197,87
32541788379,98
32541902561,44
32538368918,75
10854702636,65
32539758852,27
21695339179,26
10854695728,26
32538635415,74
10852276041,55
32541902570,50
32539758858,17
32536055418,80
32536055420,66
32541902576,36
10860148281,75
32539758859,16
32541902578,24
32539649804,19
21692111215,74
13186766,1
32537524428,80
32539649805,76
32536170204,38
10856805661,15
32541794120,24
32536170199,21
32538368926,82
32539758863,86
10856916651,59
32539758862,5
2884508,88
13186772,24
32537817155,75
32539758861,53
32537817153,59
2414254,48
10852275707,81
14930290,34
32541722195,15
11213385,92
32541589360,4
10863281117,91
32536048932,93
10846869347,41
32541589356,26
32540799028,3
65081866165,81
159507,49
32537719893,33
10860148314,100
32536048931,31
32537817151,5
32536055426,38
10846862416,86
10854366461,7
10857308621,79
10859933858,55
32537830144,30
43389577182,13
32540932035,39
4943077,75
32541902600,40
32536055432,43
32536055433,63
4943063,45
32536140736,36
10856585056,66
5160933,86
32536055422,99
65082672018,46
65081717201,82
32537817145,93
10852275171,75
10856805872,65
10854702343,74
32536017201,61
10856805919,88
32541721794,27
32536126822,93
7678995,87
7678998,26
9127710,10
43387753905,95
32539469235,45
32539469237,81
10856916522,15
32539469239,8
32537755939,61
32537720549,24
32535965575,39
12090865,61
21695452106,22
13355173,86
13355172,14
12090864,78
12090863,31
32536402112,25
32540779776,20
32538581658,13
5160901,48
18056894,93
10855028758,92
32536140996,74
32537649857,49
32540919420,46
10856805384,27
32540926368,44
32539758849,67
10863407713,8
32537817139,82
65081608015,23
65085197628,9
75917176762,7
75932855085,79
75933695802,48
10855028500,20
32536140994,74
32536140974,78
32539461695,82
32537649856,73
32541722173,27
32536140976,59
10856805494,8
32538368182,96
10847084375,39
10851109054,67
32538592680,95
32540799133,81
10860070010,2
32537817125,9
32537817127,62
5160938,44
32540779775,19
32536028035,23
10850945787,92
32540740524,80
10854695724,45
32536055345,97
32536142506,33
6807969,37
32541029397,35
32539469166,49
32537657529,25
10859822519,66
32537657527,70
8841187,13
32536356842,19
10856916519,39
32539469165,31
32537657525,66
32538581661,39
32536356847,17
43397640494,59
32536356161,20
5760367,66
54228311771,44
10852909352,13
32536748539,55
32537649723,39
32541794612,85
32537657314,29
10859967847,88
10846869161,80
10848679137,74
10850295897,49
10850910708,23
10850910710,88
10852852182,52
10853301521,95
10853470563,69
10859933870,46
21693592290,50
32535965559,35
32536398707,38
32537720534,51
32537720536,78
32538531136,4
32538840499,10
32539656397,65
32539759092,80
32539759094,7
32541029445,63
32540860608,75
32541137968,99
32539656385,68
32541589698,92
32537657308,21
32541595913,35
32539758645,53
32536142427,73
32541589713,63
32539758644,45
32541397692,39
43395189259,55
32541888940,41
32539591737,90
32536184996,70
32536184999,37
32536185002,84
32536185007,91
32536185010,94
32537530897,50
32537530899,16
32537530901,61
32537530903,50
32537530905,19
32539162802,28
32539656387,64
32539656389,25
32539656391,4
32539656393,81
32539656395,70
32540011291,1
32540612357,93
32541795648,3
32541795654,56
32541795660,49
43389577184,29
32539461696,95
10856916922,10
32541722183,40
32539461699,7
32539461697,21
32537649852,35
10851158778,94
14930286,73
10852619910,45
10853301417,92
10853301418,4
10853301703,35
10854591687,25
10857431845,38
32540919417,12
32536140988,11
32539461698,76
32541722181,99
32537817141,71
32536140980,88
32541722176,67
32536140984,95
32537912800,32
32541611692,32
43391845397,32
32536140986,87
32539758851,95
32536170217,86
32537524430,20
32539758850,22
32537649854,55
5792761,46
11213655,35
11213656,93
11447793,78
10850910194,10
10852911037,86
21695451472,66
32537524558,52
32537831153,49
32539598407,59
32539613998,45
32539649867,54
32536055415,85
32536103962,53
32536103964,13
32536103967,18
32536103989,85
32536104001,66
32536104005,92
32537532438,44
32537532439,57
32537532440,88
32537532441,71
32537532442,89
32537532443,21
32537532444,9
32538512353,93
32538512356,8
32538588541,79
32539663523,84
32539663524,6
32539663525,32
32541722187,16
32541918447,30
32541918452,27
32536170212,12
10855822376,6
21695451944,91
21695451945,78
21695451946,58
32536224297,36
32536487184,96
32537517990,23
32537532521,81
32539752706,66
32541611688,1
32539047041,16
75931584311,27
75931584325,65
75931584329,57
75931584333,17
75931584344,99
75931584349,64
75931584390,80
75931584402,23
75931584420,30
75931584424,10
75931584429,15
75931982612,92
75932406038,87
75932406040,28
75932566631,37
75932611873,2
75933299792,84
75933345962,91
75933345964,45
75933345966,41
75933345968,69
75933645218,10
75933645220,97
75933645223,51
75933645242,69
75933645244,67
75933645247,3
75933790607,77
75933974217,94
75933974218,2
75933975332,23
75933975333,46
75933975334,79
75933975335,48
32540108760,3
32541888779,73
32536018138,1
32537657531,17
10848897891,74
21695948548,40
32536055346,92
32536055385,88
32536055394,74
32536055399,5
32536055402,14
32536055404,58
32536055406,29
32536055408,25
32536055410,62
32536140964,50
32536356854,93
32537657533,30
32537817129,21
32537817131,84
32537817133,86
32537817135,45
32537817137,91
32539469167,4
32539469168,83
32539758843,27
32539758845,78
32539758846,11
32539758847,35
32539758848,47
32541722164,37
32541794614,92
32541902548,18
32541902552,81
32541902555,28
32541902558,48
32541939993,56
43389577183,22
32536356850,70
32541581084,61
32536140677,56
32537162390,80
32536027034,36
32541888774,32
32538367957,88
32540798447,68
10856805635,73
32537649732,75
32536140688,14
65082989195,71
75933426342,79
32539461617,8
5160934,77
32536027125,70
159570,52
32541581101,22
10859822620,43
32536027126,82
32539752705,37
32541581104,97
32539461624,95
32539382000,81
65081406766,12
65081717195,98
65081717196,77
65081717197,8
65082672017,77
65084083234,13
65084818475,89
65085929873,58
65086429838,98
65086757901,46
11213383,46
32537517989,21
43389177393,33
32537517988,41
10859968245,1
32539752704,85
32537649740,18
10856584660,44
10854799370,98
10848784118,59
32539461623,8
32536140714,86
32536027124,69
10856585142,70
32541453431,95
32539752703,6
10849034951,63
32541581099,80
32541581098,68
32537649730,48
32536140718,99
32536140720,21
32541453497,14
32541581118,28
10849034953,42
32537649738,16
32541581107,90
32541581112,96
32537649735,74
32539461625,28
32536126869,58
32539461627,82
32536027127,17
32540798450,45
32536027035,93
32537517987,32
10852489992,27
32538367960,100
32537649737,60
32536018129,57
32536027038,20
32540798455,67
32536356176,66
10856916450,69
32539752702,7
32536018117,42
32541581079,99
32538227560,88
32539461616,91
32540821850,59
32536018115,58
32539752701,75
32539461618,3
32539461619,78
32537517986,26
10859822163,33
32541888771,16
32537649725,38
10848784113,9
14930240,51
32541581087,25
21691806530,31
32541888767,9
32537649729,79
32540926350,46
32541273892,59
32536356164,32
32541997902,44
32536142433,34
32539758643,42
16935323,4
32536140652,82
32536140657,5
32536140660,37
32536140664,72
32536140670,6
32536140673,76
32536164647,74
32536356173,16
32536356174,94
32536356175,61
32536657208,50
32536662963,5
32536662968,65
32536662972,75
32537649706,38
32537649708,6
32537649710,17
32537649712,19
32537649714,75
32537649716,51
32537649718,67
32537649720,77
32537649722,35
32537657316,43
32537657318,77
32537657320,40
32538840503,70
32539461609,17
32539461610,83
32539461611,57
32539461612,2
32539461613,14
32539461614,30
32539461615,16
32539758646,87
32539844830,93
32541579023,21
32541581066,19
32541581068,11
32541581077,48
32541589717,29
32541589721,45
10855034676,92
32536662976,64
32540919485,68
32541589710,65
32536356180,43
32538679941,10
32541589701,21
32535970357,87
32541589724,23
18654849,14
10851109213,52
32536356168,15
10858883974,58
32536142430,68
32538679937,44
32537657312,99
32536356165,12
75932139017,34
75932139052,15
75932139115,86
75932854410,20
75933378143,51
75933378657,50
75933433541,70
75934001593,50
75934016680,64
75934036577,12
75934047685,75
32541589706,43
32538668389,36
32536140693,77
32536657215,16
32536140695,78
32536140702,22
32540860574,95
32539461620,6
32536140709,80
32536140704,41
21695531469,34
32537649727,3
32539637130,19
32541581092,5
32541453494,52
32538368055,27
32541581095,68
32536027041,13
32540798465,88
32540798459,97
32539461622,3
32539461621,71
32538422212,87
32539868802,78
43389577405,87
43391010386,33
43391012206,55
10859968038,78
32537657322,38
2166611,29
6558161,80
254027,53
3854672,22
5321219,81
2166621,29
32541589704,50
32537657310,22
6364687,94
32537809026,62
32541137957,37
32536133347,7
254102,30
32537517784,26
32541576149,44
5321229,18
32538679027,93
32540798243,83
32536141192,87
32536141199,10
32536286360,61
32537517788,100
32537517790,88
32537649449,28
32537662324,24
32537809035,66
32539591710,90
32539591711,88
32539648728,25
32539648729,64
32541888898,4
32542217263,25
10863128583,100
32539648727,75
10848783865,17
32540798256,2
32537735348,86
32540747244,43
32539774558,41
32540718957,53
15299112,41
17126211,37
65080274020,49
32538589153,96
32538589148,29
32538368909,14
32536238365,61
32536287083,92
43394168892,86
32539758819,1
18198000,56
17126215,62
32538847433,3
18198267,21
32538847436,44
32541404357,38
32539382088,33
75931584302,19
75933345958,43
75933345961,50
75933520816,48
32538505252,83
32536134875,60
21697954068,59
10863407648,57
32538505255,77
32539656380,9
10860147161,2
32537809024,27
32538668323,17
32536026955,48
32540594766,32
1712290,25
32537162366,27
32537809028,65
32541902613,5
32539758868,40
14930299,38
14930300,80
14930301,53
14930305,35
14930314,85
14930316,16
14930318,8
14930325,22
14930326,32
14930331,6
14930332,88
14930334,46
14930336,97
14930337,8
14930340,37
16463247,23
16784286,96
16784287,18
16784288,3
16784289,55
16784290,95
16784291,88
17179868,98
18198270,43
18198271,95
18198272,69
18198273,94
18198274,72
18198275,86
18198276,31
18198277,76
18198278,65
18198279,82
18198280,28
18198281,3
18198282,64
18198283,53
18198284,20
18198285,44
18198286,96
18198287,73
18198288,73
18654855,88
10845752896,95
10845752897,62
10845752898,13
10845752899,48
10845752900,26
10845752901,89
10845752902,49
10845752903,93
10845752904,74
10845752905,91
10845752906,99
10845752907,36
10845752908,61
10848193239,97
10848754023,31
21695452031,19
21697954144,75
21700302560,43
32536237600,42
32536237601,53
32536237602,80
32536237603,99
32536237604,85
32536237625,8
32536237626,20
32536294213,100
32536294221,78
32536294223,3
32536294229,34
32536348130,82
32536408749,8
32536649817,86
32537610505,14
32537735037,26
32537735038,85
32537735039,58
32537735040,83
32537735041,2
32538674816,85
32539478068,26
32539478093,74
32539478094,33
32539478095,64
32539478115,75
32539478116,34
32539649609,71
32539760749,13
32540919268,24
32541029578,14
32541618533,63
32541618551,95
32541618556,31
32541618562,34
32541618566,80
32541787563,61
32538847158,98
32538540545,54
10845752895,62
21697953477,55
32536230551,8
32536230560,27
32536649784,63
32536649786,68
32537524011,71
32537524012,66
32537537663,27
32538846923,6
32539613999,76
32539663879,75
32539663880,96
32541029544,13
32541029857,72
32536287230,95
10849435223,70
32540861643,99
32536480899,47
32537649876,13
32536140738,75
32538367966,93
32539162679,78
32538422205,4
32536140733,28
32540908931,56
32539707852,25
10854805810,79
54228584893,34
32541581115,96
32539461626,92
21698609611,21
5760352,2
5973895,5
4377311,51
5973898,34
32540798452,78
32536041912,67
32540594774,5
32540798248,8
32540860551,18
32536133353,2
32537517787,23
